,dataset,algorithm,split_number,pchembl_value,predicted,absolute_error
CHEMBL600412,rDHFR,modsar,1,4.4,5.315072142514107,0.9150721425141066
CHEMBL60069,rDHFR,modsar,1,4.02,4.2192443882426485,0.1992443882426489
CHEMBL601520,rDHFR,modsar,1,4.9,4.439999999999998,0.46000000000000263
CHEMBL603198,rDHFR,modsar,1,5.0,4.635729179998803,0.36427082000119704
CHEMBL604090,rDHFR,modsar,1,4.51,4.52836634336983,0.018366343369829785
CHEMBL604879,rDHFR,modsar,1,4.52,4.81998756334225,0.29998756334225085
CHEMBL60582,rDHFR,modsar,1,4.05,4.563421212421336,0.5134212124213358
CHEMBL60636,rDHFR,modsar,1,4.39,4.5966215170948885,0.20662151709488885
CHEMBL606362,rDHFR,modsar,1,4.41,4.52975882186869,0.11975882186868958
CHEMBL60827,rDHFR,modsar,1,4.46,4.624942635794277,0.1649426357942767
CHEMBL610498,rDHFR,modsar,1,4.46,5.318471731034646,0.8584717310346459
CHEMBL61357,rDHFR,modsar,1,4.96,4.579917930803534,0.38008206919646614
CHEMBL61857,rDHFR,modsar,1,5.69,5.098458775882953,0.591541224117047
CHEMBL64729,rDHFR,modsar,1,4.66,4.600000000000023,0.059999999999977405
CHEMBL6549,rDHFR,modsar,1,5.6,6.376404037664103,0.7764040376641033
CHEMBL6642,rDHFR,modsar,1,4.26,5.819999999999936,1.5599999999999365
CHEMBL6823,rDHFR,modsar,1,5.52,5.819999999999936,0.29999999999993676
CHEMBL68673,rDHFR,modsar,1,4.2,4.47999999999999,0.2799999999999896
CHEMBL6877,rDHFR,modsar,1,7.96,7.020365774352369,0.9396342256476311
CHEMBL69363,rDHFR,modsar,1,4.15,4.47999999999999,0.3299999999999894
CHEMBL6975,rDHFR,modsar,1,8.0,7.303480161406776,0.6965198385932236
CHEMBL7134,rDHFR,modsar,1,7.7,7.200394168909383,0.4996058310906175
CHEMBL7488,rDHFR,modsar,1,6.54,6.580944805229624,0.04094480522962396
CHEMBL79347,rDHFR,modsar,1,7.44,7.4552622205775565,0.015262220577556107
CHEMBL80061,rDHFR,modsar,1,5.89,4.84177827419591,1.0482217258040896
CHEMBL80066,rDHFR,modsar,1,7.43,7.060000000000003,0.36999999999999655
CHEMBL80067,rDHFR,modsar,1,5.07,4.930932972718484,0.13906702728151643
CHEMBL80110,rDHFR,modsar,1,5.1,6.208456539137427,1.1084565391374275
CHEMBL80935,rDHFR,modsar,1,5.41,5.289815681956396,0.12018431804360397
CHEMBL82936,rDHFR,modsar,1,5.89,6.240000000000009,0.3500000000000094
CHEMBL83991,rDHFR,modsar,1,4.46,6.299621965947408,1.8396219659474085
CHEMBL84069,rDHFR,modsar,1,5.8,4.961653063632538,0.8383469363674614
CHEMBL87013,rDHFR,modsar,1,6.16,5.412183441656455,0.747816558343545
CHEMBL87383,rDHFR,modsar,1,6.35,6.4652375551323535,0.1152375551323539
CHEMBL87549,rDHFR,modsar,1,5.42,5.420400060348662,0.00040006034866202356
CHEMBL89528,rDHFR,modsar,1,7.66,7.326713124856431,0.33328687514356936
CHEMBL103558,rDHFR,modsar,1,6.57,8.170000000000016,1.6000000000000156
CHEMBL103971,rDHFR,modsar,1,7.82,6.81750000000001,1.0024999999999906
CHEMBL104555,rDHFR,modsar,1,4.24,4.826670758740603,0.5866707587406026
CHEMBL104787,rDHFR,modsar,1,6.4,4.590000000000032,1.8099999999999685
CHEMBL106070,rDHFR,modsar,1,5.46,4.619460002729621,0.8405399972703789
CHEMBL107167,rDHFR,modsar,1,5.34,7.769999999999982,2.429999999999982
CHEMBL114833,rDHFR,modsar,1,5.8,6.298519266942884,0.4985192669428846
CHEMBL115788,rDHFR,modsar,1,6.96,7.86784498074579,0.9078449807457902
CHEMBL115804,rDHFR,modsar,1,7.37,7.37672759799032,0.006727597990320078
CHEMBL116816,rDHFR,modsar,1,5.96,6.2242961242432004,0.2642961242432005
CHEMBL116993,rDHFR,modsar,1,4.59,5.0624649306969065,0.47246493069690665
CHEMBL118480,rDHFR,modsar,1,5.0,4.7701580569990325,0.2298419430009675
CHEMBL119,rDHFR,modsar,1,8.52,6.568200124573641,1.9517998754263584
CHEMBL120826,rDHFR,modsar,1,6.8,6.289999999999992,0.5100000000000078
CHEMBL121348,rDHFR,modsar,1,7.33,7.220892402890653,0.1091075971093467
CHEMBL122259,rDHFR,modsar,1,4.48,4.300000000000068,0.17999999999993221
CHEMBL122704,rDHFR,modsar,1,5.79,7.258649574989277,1.4686495749892767
CHEMBL123276,rDHFR,modsar,1,6.64,6.951062849526887,0.3110628495268877
CHEMBL137844,rDHFR,modsar,1,7.12,6.704951354370043,0.41504864562995714
CHEMBL138419,rDHFR,modsar,1,5.7,5.5784291361041305,0.12157086389586969
CHEMBL14001,rDHFR,modsar,1,4.46,4.457764129606776,0.0022358703932239266
CHEMBL141469,rDHFR,modsar,1,4.72,6.664458700408681,1.9444587004086813
CHEMBL141903,rDHFR,modsar,1,5.68,6.596071562625324,0.9160715626253246
CHEMBL142345,rDHFR,modsar,1,7.49,7.551853204351639,0.06185320435163888
CHEMBL145005,rDHFR,modsar,1,4.93,5.773048040204124,0.843048040204124
CHEMBL145528,rDHFR,modsar,1,6.59,6.098365591279547,0.4916344087204525
CHEMBL145691,rDHFR,modsar,1,5.68,5.218450524544931,0.46154947545506886
CHEMBL147886,rDHFR,modsar,1,6.89,6.896165005831388,0.006165005831388015
CHEMBL149099,rDHFR,modsar,1,6.57,7.494346282522118,0.9243462825221176
CHEMBL162270,rDHFR,modsar,1,4.28,7.378954097000077,3.0989540970000764
CHEMBL172808,rDHFR,modsar,1,4.27,4.883613611617376,0.6136136116173763
CHEMBL174091,rDHFR,modsar,1,4.82,3.364415804601652,1.4555841953983482
CHEMBL17431,rDHFR,modsar,1,4.78,4.8544734292328835,0.07447342923288325
CHEMBL175752,rDHFR,modsar,1,5.45,4.230689104765389,1.219310895234611
CHEMBL177125,rDHFR,modsar,1,4.21,4.578753195851803,0.3687531958518031
CHEMBL177796,rDHFR,modsar,1,5.23,4.300000000000068,0.9299999999999322
CHEMBL178512,rDHFR,modsar,1,5.46,6.705171971684651,1.245171971684651
CHEMBL178904,rDHFR,modsar,1,6.89,6.900035154740258,0.010035154740258179
CHEMBL180585,rDHFR,modsar,1,5.0,4.28581136198146,0.7141886380185403
CHEMBL189953,rDHFR,modsar,1,7.85,7.72373742011972,0.12626257988027945
CHEMBL190026,rDHFR,modsar,1,8.4,6.7090695870841275,1.6909304129158729
CHEMBL190199,rDHFR,modsar,1,8.66,8.438240639685235,0.22175936031476517
CHEMBL190340,rDHFR,modsar,1,6.77,7.004009919552459,0.23400991955245942
CHEMBL190935,rDHFR,modsar,1,7.03,7.698482784844602,0.6684827848446018
CHEMBL191071,rDHFR,modsar,1,6.2,4.774634721807108,1.425365278192892
CHEMBL2114205,rDHFR,modsar,1,5.19,5.217152911246399,0.027152911246398403
CHEMBL22,rDHFR,modsar,1,4.435,3.8122199198659796,0.62278008013402
CHEMBL22672,rDHFR,modsar,1,6.52,6.071828556212144,0.4481714437878557
CHEMBL227065,rDHFR,modsar,1,5.09,5.25207326730825,0.16207326730825056
CHEMBL23076,rDHFR,modsar,1,6.64,6.899536650822156,0.25953665082215593
CHEMBL23092,rDHFR,modsar,1,7.14,6.204640352947521,0.9353596470524783
CHEMBL23211,rDHFR,modsar,1,7.26,6.603769895879296,0.6562301041207039
CHEMBL23272,rDHFR,modsar,1,6.48,6.223481456121184,0.25651854387881645
CHEMBL23338,rDHFR,modsar,1,4.24,4.233437017682616,0.0065629823173845026
CHEMBL23374,rDHFR,modsar,1,6.87,6.544828787202543,0.3251712127974571
CHEMBL23492,rDHFR,modsar,1,6.14,5.845855720004443,0.2941442799955567
CHEMBL23495,rDHFR,modsar,1,4.68,5.741917324604256,1.0619173246042566
CHEMBL23532,rDHFR,modsar,1,8.68,8.464047313666184,0.21595268633381615
CHEMBL2382321,rDHFR,modsar,1,5.48,5.618468625337663,0.13846862533766213
CHEMBL2382324,rDHFR,modsar,1,5.96,5.567120884486284,0.3928791155137157
CHEMBL2382329,rDHFR,modsar,1,8.43,7.536619716172103,0.8933802838278968
CHEMBL2382332,rDHFR,modsar,1,7.14,7.302071175278835,0.16207117527883508
CHEMBL2382333,rDHFR,modsar,1,6.21,7.35526904351783,1.14526904351783
CHEMBL23867,rDHFR,modsar,1,7.53,7.060884257989303,0.46911574201069683
CHEMBL23963,rDHFR,modsar,1,7.77,7.066328106360213,0.703671893639787
CHEMBL24007,rDHFR,modsar,1,6.72,6.43352704460303,0.2864729553969694
CHEMBL267207,rDHFR,modsar,1,7.1,6.761693533643088,0.33830646635691153
CHEMBL268089,rDHFR,modsar,1,7.44,8.304266372139427,0.8642663721394266
CHEMBL268310,rDHFR,modsar,1,7.64,7.769999999999982,0.12999999999998213
CHEMBL268355,rDHFR,modsar,1,6.96,7.127654927249411,0.16765492724941122
CHEMBL268584,rDHFR,modsar,1,8.4,4.748619653666349,3.651380346333651
CHEMBL268870,rDHFR,modsar,1,6.92,7.124050682215635,0.20405068221563472
CHEMBL277176,rDHFR,modsar,1,4.46,4.575800966902305,0.11580096690230501
CHEMBL278110,rDHFR,modsar,1,4.46,4.368520578060653,0.0914794219393471
CHEMBL278345,rDHFR,modsar,1,4.43,4.264805768512658,0.1651942314873418
CHEMBL279455,rDHFR,modsar,1,4.49,4.548925710320133,0.05892571032013283
CHEMBL279983,rDHFR,modsar,1,6.67,7.7440852922255585,1.0740852922255586
CHEMBL281648,rDHFR,modsar,1,7.7,7.030213402827038,0.669786597172962
CHEMBL282022,rDHFR,modsar,1,4.3,4.3251671961391835,0.025167196139183723
CHEMBL283311,rDHFR,modsar,1,4.91,4.4131607937557815,0.4968392062442186
CHEMBL285279,rDHFR,modsar,1,5.49,4.85049697066075,0.6395030293392505
CHEMBL285448,rDHFR,modsar,1,4.77,4.868138377896856,0.09813837789685653
CHEMBL287579,rDHFR,modsar,1,4.29,4.495658956043147,0.20565895604314655
CHEMBL288350,rDHFR,modsar,1,5.34,5.00239052168592,0.3376094783140795
CHEMBL289904,rDHFR,modsar,1,4.92,4.950369900357235,0.030369900357235302
CHEMBL289908,rDHFR,modsar,1,4.6,5.026876716873318,0.4268767168733181
CHEMBL291540,rDHFR,modsar,1,4.43,4.863291019545772,0.43329101954577265
CHEMBL292634,rDHFR,modsar,1,7.06,7.096826047618298,0.03682604761829822
CHEMBL293013,rDHFR,modsar,1,4.23,4.584597950443469,0.35459795044346887
CHEMBL293321,rDHFR,modsar,1,4.18,4.964933629686347,0.7849336296863472
CHEMBL293512,rDHFR,modsar,1,6.62,6.4438929411335195,0.1761070588664806
CHEMBL294468,rDHFR,modsar,1,6.05,6.316005430020477,0.26600543002047683
CHEMBL298538,rDHFR,modsar,1,5.15,5.182976978940937,0.032976978940936874
CHEMBL299174,rDHFR,modsar,1,7.8,7.830427467316702,0.030427467316702206
CHEMBL299927,rDHFR,modsar,1,6.8,5.519999999999982,1.280000000000018
CHEMBL300603,rDHFR,modsar,1,7.77,7.315418990412784,0.4545810095872156
CHEMBL300886,rDHFR,modsar,1,6.28,6.520888855413146,0.24088885541314564
CHEMBL301769,rDHFR,modsar,1,5.44,6.019975082959669,0.5799750829596686
CHEMBL301795,rDHFR,modsar,1,8.6,6.562256765305312,2.0377432346946875
CHEMBL303654,rDHFR,modsar,1,8.31,6.747173621963077,1.5628263780369238
CHEMBL306731,rDHFR,modsar,1,6.38,7.769999999999982,1.389999999999982
CHEMBL310062,rDHFR,modsar,1,6.82,6.3861582245927835,0.4338417754072168
CHEMBL310807,rDHFR,modsar,1,6.96,6.234819741584381,0.7251802584156186
CHEMBL311375,rDHFR,modsar,1,6.21,5.7819682566400505,0.4280317433599494
CHEMBL312337,rDHFR,modsar,1,5.6,8.170000000000016,2.5700000000000163
CHEMBL312667,rDHFR,modsar,1,7.7,7.083431983943842,0.6165680160561582
CHEMBL313034,rDHFR,modsar,1,6.41,5.9735412583116805,0.43645874168831966
CHEMBL323359,rDHFR,modsar,1,8.12,8.170000000000016,0.0500000000000167
CHEMBL323960,rDHFR,modsar,1,6.43,4.762051426980722,1.6679485730192773
CHEMBL3244848,rDHFR,modsar,1,7.89,7.470824782886474,0.41917521711352546
CHEMBL3244854,rDHFR,modsar,1,8.82,6.747173621963077,2.0728263780369236
CHEMBL3244858,rDHFR,modsar,1,7.7,7.816701917469047,0.11670191746904646
CHEMBL3244860,rDHFR,modsar,1,6.24,6.556116608320609,0.31611660832060906
CHEMBL32583,rDHFR,modsar,1,5.9,6.203713022780434,0.30371302278043366
CHEMBL326200,rDHFR,modsar,1,5.74,5.363977502326331,0.37602249767366924
CHEMBL32635,rDHFR,modsar,1,6.62,6.2573392837933755,0.36266071620662466
CHEMBL33136,rDHFR,modsar,1,6.55,5.793891366396417,0.7561086336035832
CHEMBL331682,rDHFR,modsar,1,4.77,4.300000000000068,0.46999999999993136
CHEMBL33208,rDHFR,modsar,1,5.48,5.895218981835882,0.41521898183588135
CHEMBL332481,rDHFR,modsar,1,4.28,4.638103064937238,0.35810306493723765
CHEMBL333424,rDHFR,modsar,1,4.24,4.468925831308745,0.22892583130874478
CHEMBL337746,rDHFR,modsar,1,5.85,5.97803267053126,0.12803267053126
CHEMBL342555,rDHFR,modsar,1,5.13,6.514441985331372,1.3844419853313719
CHEMBL34259,rDHFR,modsar,1,8.56,8.013697166616305,0.5463028333836952
CHEMBL34293,rDHFR,modsar,1,5.09,4.6400309046780555,0.4499690953219444
CHEMBL34337,rDHFR,modsar,1,5.85,7.021973577272261,1.1719735772722615
CHEMBL347223,rDHFR,modsar,1,7.43,6.707051571757967,0.7229484282420326
CHEMBL35020,rDHFR,modsar,1,6.19,4.675783248302711,1.5142167516972895
CHEMBL35437,rDHFR,modsar,1,5.21,4.818453814448834,0.3915461855511664
CHEMBL357573,rDHFR,modsar,1,4.72,5.343426129471372,0.6234261294713725
CHEMBL358351,rDHFR,modsar,1,5.34,6.475267292151287,1.135267292151287
CHEMBL367308,rDHFR,modsar,1,5.59,4.190991590513587,1.399008409486413
CHEMBL367802,rDHFR,modsar,1,7.77,7.805261430726612,0.03526143072661281
CHEMBL369645,rDHFR,modsar,1,5.75,5.125782005721975,0.624217994278025
CHEMBL370239,rDHFR,modsar,1,7.26,8.146538088703425,0.8865380887034249
CHEMBL37334,rDHFR,modsar,1,5.66,4.768461759398132,0.8915382406018679
CHEMBL38332,rDHFR,modsar,1,4.92,5.054167526158662,0.13416752615866212
CHEMBL413323,rDHFR,modsar,1,4.79,4.759821923200558,0.030178076799441733
CHEMBL418865,rDHFR,modsar,1,4.57,4.675449898804785,0.1054498988047845
CHEMBL421053,rDHFR,modsar,1,5.43,5.519999999999982,0.0899999999999821
CHEMBL421319,rDHFR,modsar,1,6.41,6.102821022044263,0.30717897795573723
CHEMBL421594,rDHFR,modsar,1,6.05,4.619460002729621,1.4305399972703787
CHEMBL421712,rDHFR,modsar,1,4.82,6.043916887922903,1.2239168879229023
CHEMBL431740,rDHFR,modsar,1,6.3,4.486539658074319,1.8134603419256807
CHEMBL441062,rDHFR,modsar,1,4.83,5.390502052244841,0.560502052244841
CHEMBL441616,rDHFR,modsar,1,4.82,4.626179548407928,0.19382045159207184
CHEMBL464048,rDHFR,modsar,1,7.59,8.319999999999993,0.7299999999999933
CHEMBL477790,rDHFR,modsar,1,5.9,5.003079211720568,0.8969207882794326
CHEMBL478404,rDHFR,modsar,1,5.72,5.039979139562292,0.6800208604377076
CHEMBL493718,rDHFR,modsar,1,8.19,7.805832590582777,0.3841674094172225
CHEMBL514219,rDHFR,modsar,1,5.23,5.459943935865778,0.22994393586577733
CHEMBL521672,rDHFR,modsar,1,8.32,7.42403250254789,0.8959674974521104
CHEMBL522678,rDHFR,modsar,1,7.84,7.71783729912113,0.12216270087886993
CHEMBL52415,rDHFR,modsar,1,4.06,4.425747833846625,0.36574783384662535
CHEMBL52698,rDHFR,modsar,1,7.06,7.124347212080131,0.06434721208013183
CHEMBL52836,rDHFR,modsar,1,6.7,6.561610374611415,0.13838962538858546
CHEMBL52930,rDHFR,modsar,1,7.28,7.140510513090312,0.13948948690968788
CHEMBL53872,rDHFR,modsar,1,8.12,7.8199999999999985,0.3000000000000007
CHEMBL53902,rDHFR,modsar,1,5.64,5.5282231573645255,0.11177684263547416
CHEMBL53903,rDHFR,modsar,1,7.27,6.87397247922633,0.39602752077366965
CHEMBL53974,rDHFR,modsar,1,6.92,7.740488564162147,0.8204885641621473
CHEMBL54399,rDHFR,modsar,1,7.17,7.487986263575489,0.31798626357548887
CHEMBL54732,rDHFR,modsar,1,7.24,7.32357380475025,0.08357380475024989
CHEMBL54913,rDHFR,modsar,1,7.09,7.0966134453988845,0.006613445398884643
CHEMBL550083,rDHFR,modsar,1,4.6,4.704718376390629,0.10471837639062898
CHEMBL55656,rDHFR,modsar,1,6.8,6.728112901497821,0.07188709850217911
CHEMBL55727,rDHFR,modsar,1,8.14,7.84294694864786,0.29705305135214033
CHEMBL560502,rDHFR,modsar,1,4.6,4.682773672435515,0.0827736724355157
CHEMBL560702,rDHFR,modsar,1,4.6,4.447013341313412,0.15298665868658734
CHEMBL56456,rDHFR,modsar,1,4.57,4.6428211682537786,0.07282116825377827
CHEMBL565020,rDHFR,modsar,1,4.6,4.718025859275592,0.11802585927559228
CHEMBL565059,rDHFR,modsar,1,4.6,4.6039718724670475,0.003971872467047888
CHEMBL57377,rDHFR,modsar,1,4.37,4.620395831801244,0.25039583180124403
CHEMBL57459,rDHFR,modsar,1,4.74,4.682196244559016,0.05780375544098426
CHEMBL57582,rDHFR,modsar,1,4.42,4.665701887946897,0.24570188794689685
CHEMBL57682,rDHFR,modsar,1,7.06,6.278729248334702,0.7812707516652972
CHEMBL57900,rDHFR,modsar,1,5.0,4.729085128366953,0.27091487163304695
CHEMBL59283,rDHFR,modsar,1,4.66,4.7360449349074205,0.07604493490742037
CHEMBL59416,rDHFR,modsar,1,4.83,4.4892931921510595,0.3407068078489406
CHEMBL59470,rDHFR,modsar,1,5.02,4.770479358392921,0.24952064160707899
CHEMBL59530,rDHFR,modsar,1,7.82,5.96100716481158,1.8589928351884204
CHEMBL596741,rDHFR,modsar,1,6.41,5.3643913740340174,1.0456086259659827
CHEMBL597770,rDHFR,modsar,1,5.52,5.298741928322073,0.22125807167792644
CHEMBL597961,rDHFR,modsar,1,6.18,5.5003736530659095,0.6796263469340902
CHEMBL598292,rDHFR,modsar,1,4.29,4.216068582140117,0.07393141785988266
CHEMBL601520,rDHFR,modsar,1,4.9,4.421477254375894,0.47852274562410635
CHEMBL60486,rDHFR,modsar,1,4.21,4.658478998967484,0.44847899896748444
CHEMBL604879,rDHFR,modsar,1,4.52,4.966830400798459,0.4468304007984596
CHEMBL60582,rDHFR,modsar,1,4.05,4.152920865122031,0.10292086512203102
CHEMBL605980,rDHFR,modsar,1,4.19,4.433876226120427,0.2438762261204266
CHEMBL60821,rDHFR,modsar,1,4.62,4.591068833373736,0.028931166626263938
CHEMBL60883,rDHFR,modsar,1,4.54,4.717133031700507,0.17713303170050665
CHEMBL610498,rDHFR,modsar,1,4.46,5.073831413467361,0.613831413467361
CHEMBL61857,rDHFR,modsar,1,5.69,5.149612748127993,0.5403872518720076
CHEMBL64785,rDHFR,modsar,1,4.7,4.545257565123548,0.1547424348764519
CHEMBL6708,rDHFR,modsar,1,6.18,5.370343694034089,0.8096563059659108
CHEMBL6970,rDHFR,modsar,1,6.74,6.289999999999992,0.45000000000000817
CHEMBL69713,rDHFR,modsar,1,8.33,6.87217215513245,1.4578278448675501
CHEMBL7062,rDHFR,modsar,1,6.77,7.099999999999994,0.32999999999999474
CHEMBL7077,rDHFR,modsar,1,6.09,5.7198213642645275,0.3701786357354724
CHEMBL7139,rDHFR,modsar,1,5.85,4.590000000000032,1.2599999999999678
CHEMBL7170,rDHFR,modsar,1,6.57,5.519999999999982,1.0500000000000185
CHEMBL7375,rDHFR,modsar,1,7.47,7.2216994769261955,0.24830052307380424
CHEMBL7403,rDHFR,modsar,1,8.3,8.299999999999955,4.618527782440651e-14
CHEMBL7452,rDHFR,modsar,1,7.11,7.108873303817827,0.0011266961821734256
CHEMBL7492,rDHFR,modsar,1,8.82,6.374951145772329,2.4450488542276716
CHEMBL79123,rDHFR,modsar,1,6.77,7.171990526545688,0.40199052654568845
CHEMBL79464,rDHFR,modsar,1,6.24,6.201592146978747,0.03840785302125305
CHEMBL80067,rDHFR,modsar,1,5.07,6.0350814278180165,0.9650814278180162
CHEMBL80070,rDHFR,modsar,1,7.1,7.019037259816053,0.08096274018394656
CHEMBL81019,rDHFR,modsar,1,5.07,5.50665871438031,0.43665871438031
CHEMBL81995,rDHFR,modsar,1,7.39,6.151251157708387,1.2387488422916126
CHEMBL82208,rDHFR,modsar,1,5.77,6.9116673736925245,1.141667373692525
CHEMBL82924,rDHFR,modsar,1,7.44,7.1786525398311385,0.2613474601688619
CHEMBL82975,rDHFR,modsar,1,7.38,7.127279119051143,0.25272088094885703
CHEMBL83164,rDHFR,modsar,1,5.92,6.500067899384365,0.5800678993843649
CHEMBL83883,rDHFR,modsar,1,6.3,6.307455606343698,0.007455606343698129
CHEMBL85573,rDHFR,modsar,1,5.89,5.513738843745869,0.3762611562541309
CHEMBL88430,rDHFR,modsar,1,7.36,6.504676171904347,0.8553238280956537
CHEMBL88555,rDHFR,modsar,1,8.23,6.491550374432232,1.7384496255677684
CHEMBL102447,rDHFR,modsar,1,8.17,7.712617586126105,0.4573824138738951
CHEMBL102850,rDHFR,modsar,1,8.42,8.067495514786161,0.3525044852138386
CHEMBL103558,rDHFR,modsar,1,6.57,7.681857821049646,1.1118578210496457
CHEMBL103981,rDHFR,modsar,1,8.54,8.080438961695323,0.45956103830467576
CHEMBL104020,rDHFR,modsar,1,8.22,8.143489836677475,0.07651016332252603
CHEMBL106383,rDHFR,modsar,1,4.89,4.697602801499226,0.19239719850077375
CHEMBL114058,rDHFR,modsar,1,4.64,6.283192614391752,1.6431926143917526
CHEMBL116816,rDHFR,modsar,1,5.96,6.302230136568588,0.34223013656858825
CHEMBL117602,rDHFR,modsar,1,7.715,6.905358434630998,0.8096415653690014
CHEMBL1181,rDHFR,modsar,1,4.04,4.478745552138763,0.4387455521387631
CHEMBL119,rDHFR,modsar,1,8.52,6.442616263975381,2.0773837360246183
CHEMBL120368,rDHFR,modsar,1,4.19,4.615483671167928,0.4254836711679273
CHEMBL120821,rDHFR,modsar,1,7.13,5.323842270238383,1.8061577297616171
CHEMBL121348,rDHFR,modsar,1,7.33,5.432082752165849,1.897917247834151
CHEMBL122998,rDHFR,modsar,1,5.34,5.5722430688955775,0.23224306889557766
CHEMBL123122,rDHFR,modsar,1,7.42,5.3456449344376935,2.0743550655623064
CHEMBL123276,rDHFR,modsar,1,6.64,6.052181114093368,0.587818885906632
CHEMBL123892,rDHFR,modsar,1,4.5,5.10907542608598,0.6090754260859796
CHEMBL137981,rDHFR,modsar,1,7.74,7.510956515996293,0.22904348400370722
CHEMBL138265,rDHFR,modsar,1,7.42,7.514813332405656,0.09481333240565615
CHEMBL138625,rDHFR,modsar,1,5.72,6.668102855774738,0.9481028557747386
CHEMBL139188,rDHFR,modsar,1,6.37,6.186456756847246,0.18354324315275417
CHEMBL139485,rDHFR,modsar,1,8.43,7.2708693065431795,1.1591306934568202
CHEMBL141417,rDHFR,modsar,1,5.27,6.566998868817942,1.2969988688179424
CHEMBL142081,rDHFR,modsar,1,6.64,7.504908219439782,0.8649082194397826
CHEMBL142176,rDHFR,modsar,1,4.61,4.86749254406683,0.25749254406682986
CHEMBL144839,rDHFR,modsar,1,7.57,5.85619612371641,1.71380387628359
CHEMBL145005,rDHFR,modsar,1,4.93,5.71,0.7800000000000002
CHEMBL145068,rDHFR,modsar,1,6.21,5.71,0.5
CHEMBL145169,rDHFR,modsar,1,4.89,5.71,0.8200000000000003
CHEMBL145979,rDHFR,modsar,1,5.16,5.64,0.47999999999999954
CHEMBL149099,rDHFR,modsar,1,6.57,7.147498926024219,0.5774989260242185
CHEMBL149301,rDHFR,modsar,1,6.25,5.64,0.6100000000000003
CHEMBL174617,rDHFR,modsar,1,4.4,4.8481148435327555,0.4481148435327551
CHEMBL174679,rDHFR,modsar,1,4.0,4.483028554624377,0.48302855462437666
CHEMBL17479,rDHFR,modsar,1,5.52,5.442986732650897,0.07701326734910285
CHEMBL175017,rDHFR,modsar,1,5.76,5.620455861751269,0.13954413824873058
CHEMBL176332,rDHFR,modsar,1,6.66,4.1606200305732335,2.4993799694267667
CHEMBL177408,rDHFR,modsar,1,5.55,4.5964896812207625,0.9535103187792373
CHEMBL177862,rDHFR,modsar,1,4.15,5.64,1.4899999999999993
CHEMBL178512,rDHFR,modsar,1,5.46,6.822987242878706,1.362987242878706
CHEMBL179131,rDHFR,modsar,1,6.64,6.334993657498839,0.30500634250116043
CHEMBL180585,rDHFR,modsar,1,5.0,4.48083190802355,0.5191680919764501
CHEMBL187570,rDHFR,modsar,1,8.3,8.039895395006901,0.2601046049930993
CHEMBL189796,rDHFR,modsar,1,8.38,7.919715628759067,0.4602843712409337
CHEMBL190807,rDHFR,modsar,1,6.13,5.911004383165304,0.21899561683469582
CHEMBL191071,rDHFR,modsar,1,6.2,5.089666852932103,1.1103331470678972
CHEMBL2114205,rDHFR,modsar,1,5.19,4.594887402919164,0.5951125970808366
CHEMBL2115210,rDHFR,modsar,1,5.19,4.594887402919164,0.5951125970808366
CHEMBL22434,rDHFR,modsar,1,5.09,4.84,0.25
CHEMBL23220,rDHFR,modsar,1,6.85,7.120040994684384,0.27004099468438447
CHEMBL23227,rDHFR,modsar,1,7.64,6.728494464784965,0.911505535215035
CHEMBL23250,rDHFR,modsar,1,4.24,4.399977469072049,0.15997746907204835
CHEMBL23272,rDHFR,modsar,1,6.48,6.393819990736805,0.08618000926319525
CHEMBL23297,rDHFR,modsar,1,4.79,4.632582282205574,0.15741771779442626
CHEMBL23584,rDHFR,modsar,1,6.26,6.414465179972044,0.15446517997204445
CHEMBL23713,rDHFR,modsar,1,6.82,6.8812838168102495,0.06128381681024919
CHEMBL23746,rDHFR,modsar,1,5.7,4.509415174709478,1.1905848252905225
CHEMBL2382318,rDHFR,modsar,1,5.4,5.77,0.3699999999999992
CHEMBL2382321,rDHFR,modsar,1,5.48,5.77,0.28999999999999915
